feature,gain
root_Otu0000102,17.66378402709961
plant_OTU145,17.08037757873535
root_Otu0000122,16.474124908447266
leaf_Otu0000057,14.514017105102539
plant_OTU67,12.828426361083984
Potassium,11.981319427490234
Iron,11.69865608215332
leaf_Otu0000038,11.398324966430664
root_Otu0000020,11.32373332977295
plant_OTU149,10.79308032989502
plant_OTU100,9.781485557556152
MCMT,9.340384483337402
OC,8.9266939163208
PPT_sp,8.036930084228516
leaf_Otu0000096,7.306251049041748
root_Otu0000238,6.533670425415039
Phosphore,5.982603073120117
SOM,5.935209274291992
WHC,5.389822006225586
leaf_Otu0000010,5.154728889465332
leaf_Otu0000120,5.103165149688721
leaf_Otu0000035,4.954462051391602
plant_OTU7,4.513300895690918
Magnesium,4.288808822631836
Nitrogen,4.287568092346191
MAT,3.8580410480499268
leaf_Otu0000018,3.6495633125305176
latitude,3.474787473678589
root_Otu0000156,3.395552635192871
plant_OTU88,3.392049789428711
Elevation,3.2816920280456543
pH,3.185913562774658
root_Otu0000003,3.154756784439087
Calcium,3.1431775093078613
leaf_Otu0000002,3.134190559387207
plant_OTU202,3.082489252090454
longitude,2.921921491622925
plant_OTU198,2.497162103652954
leaf_Otu0000067,2.4776625633239746
leaf_Otu0000012,2.1405293941497803
leaf_Otu0000036,2.052109718322754
root_Otu0000258,2.035921573638916
leaf_Otu0000037,1.6147732734680176
plant_OTU179,1.5534744262695312
leaf_Otu0000025,1.534115195274353
leaf_Otu0000116,1.16066312789917
leaf_Otu0000015,1.1316766738891602
plant_OTU154,1.1316230297088623
