feature,gain
Iron,53.30071258544922
plant_OTU149,38.9188117980957
Phosphore,35.57250213623047
latitude,27.341205596923828
root_Otu0000007,27.308664321899414
leaf_Otu0000070,21.265548706054688
leaf_Otu0000018,18.8607177734375
Magnesium,18.65736961364746
leaf_Otu0000074,18.61388397216797
leaf_Otu0000032,16.727611541748047
leaf_Otu0000025,16.027088165283203
root_Otu0000003,16.011316299438477
plant_OTU7,15.51679515838623
leaf_Otu0000004,14.989246368408203
leaf_Otu0000003,14.883946418762207
leaf_Otu0000037,13.174325942993164
OC,13.153303146362305
root_Otu0000020,11.901097297668457
plant_OTU204,10.397878646850586
Calcium,9.626873970031738
leaf_Otu0000005,8.83656120300293
plant_OTU3,8.73105239868164
Potassium,8.581916809082031
PPT_sp,7.827423095703125
MCMT,7.51090669631958
plant_Shannon,7.28497838973999
Aluminium,6.133270263671875
leaf_Otu0000073,5.835594177246094
plant_OTU179,5.7873358726501465
Sodium,5.777065277099609
Elevation,5.318072319030762
root_Otu0000005,4.640882968902588
CN,4.540812015533447
leaf_Otu0000042,4.41193151473999
plant_OTU27,4.312409400939941
plant_OTU154,4.1677680015563965
plant_OTU10,3.9814045429229736
plant_OTU1,3.962817430496216
PPT_wt,3.8696038722991943
leaf_Otu0000066,3.7109601497650146
plant_OTU136,3.702491283416748
leaf_Otu0000109,3.3790485858917236
root_Otu0000004,3.1316356658935547
plant_richness,3.0803956985473633
leaf_Otu0000030,3.0213851928710938
leaf_Otu0000179,2.859339475631714
leaf_Otu0000013,2.562934160232544
plant_OTU203,2.2630598545074463
leaf_Otu0000033,2.2619283199310303
root_Otu0000121,2.182833671569824
root_Otu0000156,2.1170995235443115
root_Otu0000070,1.6703567504882812
SOM,1.6614222526550293
leaf_Otu0000101,1.5698108673095703
plant_OTU78,1.2150344848632812
leaf_Otu0000038,1.087937831878662
