feature,gain
leaf_Otu0000033,99.2782974243164
root_Otu0000046,98.64396667480469
root_Otu0000007,93.06031799316406
leaf_Otu0000029,8.747865676879883
root_Otu0000050,8.400049209594727
WHC,8.308381080627441
root_Otu0000146,7.911092758178711
plant_richness,7.53270959854126
Aluminium,6.83333683013916
Calcium,6.119156360626221
Iron,5.322680473327637
root_Otu0000026,4.765374183654785
MCMT,4.5513916015625
leaf_Otu0000018,4.532556533813477
CN,4.511600017547607
Nitrogen,4.5020928382873535
Sodium,4.4453558921813965
Magnesium,4.4379682540893555
leaf_Otu0000152,4.017312526702881
pH,3.8875551223754883
leaf_Otu0000013,3.0217225551605225
PPT_at,2.8650131225585938
root_Otu0000064,2.525374412536621
leaf_Otu0000004,2.205927610397339
latitude,2.1571028232574463
longitude,1.8026301860809326
root_Otu0000019,1.6198570728302002
plant_OTU198,1.597901463508606
leaf_Otu0000008,1.5945348739624023
Elevation,1.5720361471176147
leaf_Otu0000030,1.5579960346221924
leaf_Otu0000022,1.526261329650879
plant_OTU16,1.289101481437683
