feature,gain
leaf_Otu0000011,125.63973999023438
leaf_Otu0000051,43.478187561035156
leaf_Otu0000063,31.707103729248047
plant_OTU46,3.7481255531311035
root_Otu0000051,3.352998971939087
root_Otu0000100,2.9817802906036377
root_Otu0000011,2.817811965942383
plant_OTU1,1.905351996421814
plant_OTU109,1.7061548233032227
plant_OTU71,1.5778639316558838
plant_OTU65,1.2504069805145264
plant_OTU149,1.2400000095367432
leaf_Otu0000004,1.2265042066574097
root_Otu0000003,1.2148746252059937
root_Otu0000020,1.1987510919570923
plant_OTU27,1.16484534740448
plant_OTU198,1.09089994430542
WHC,1.0644506216049194
root_Otu0000049,1.0095460414886475
leaf_Otu0000179,1.0056395530700684
