feature,gain
pH,17.173757553100586
root_Otu0000020,15.902301788330078
plant_OTU88,15.023019790649414
leaf_Otu0000013,14.309206008911133
leaf_Otu0000031,11.111926078796387
PPT_at,9.771331787109375
plant_OTU78,9.404960632324219
root_Otu0000121,9.346596717834473
leaf_Otu0000015,9.30379867553711
Calcium,9.134324073791504
Phosphore,6.78249979019165
root_Otu0000009,6.250245571136475
plant_OTU16,4.930121421813965
leaf_Otu0000152,4.73712158203125
leaf_Otu0000120,4.159607887268066
root_Otu0000122,3.934154748916626
plant_OTU100,3.8014698028564453
leaf_Otu0000010,3.7256689071655273
leaf_Otu0000084,3.4995110034942627
plant_OTU179,3.2186403274536133
PPT_sm,3.1503610610961914
plant_Shannon,3.034149646759033
plant_OTU147,2.4631290435791016
root_Otu0000156,1.6884723901748657
WHC,1.5736536979675293
latitude,1.5369482040405273
leaf_Otu0000002,1.5234665870666504
Iron,1.4910916090011597
CN,1.4530433416366577
plant_OTU146,1.3595263957977295
root_Otu0000075,1.356810212135315
plant_OTU87,1.3379790782928467
plant_OTU18,1.2852210998535156
MAT,1.252580165863037
plant_OTU143,1.1246297359466553
plant_OTU132,1.0843815803527832
longitude,1.0838078260421753
leaf_Otu0000109,1.06819748878479
