feature,gain
SOM,4.3464131355285645
OC,4.182988166809082
plant_OTU87,4.013792037963867
PPT_sm,3.929668426513672
leaf_Otu0000022,3.8218088150024414
leaf_Otu0000013,3.5138256549835205
leaf_Otu0000152,2.9687652587890625
root_Otu0000199,2.8463921546936035
root_Otu0000021,2.757564067840576
root_Otu0000024,2.683145523071289
longitude,2.514510154724121
Elevation,2.469514846801758
plant_OTU83,2.463608980178833
plant_OTU198,2.3854446411132812
leaf_Otu0000008,2.2170724868774414
root_Otu0000009,2.2128820419311523
plant_OTU154,2.1028549671173096
pH,2.0768604278564453
Aluminium,2.025742769241333
root_Otu0000049,1.9299269914627075
root_Otu0000005,1.861161470413208
root_Otu0000075,1.8378989696502686
leaf_Otu0000018,1.8306214809417725
plant_OTU18,1.8047641515731812
leaf_Otu0000010,1.8022829294204712
leaf_Otu0000012,1.7843283414840698
Nitrogen,1.7612186670303345
plant_OTU100,1.665361762046814
leaf_Otu0000246,1.6559618711471558
Magnesium,1.5949978828430176
root_Otu0000238,1.4938937425613403
Iron,1.4878411293029785
leaf_Otu0000109,1.4158070087432861
leaf_Otu0000029,1.3879992961883545
MCMT,1.3610432147979736
leaf_Otu0000137,1.3284612894058228
plant_OTU109,1.2906365394592285
root_Otu0000017,1.228194236755371
root_Otu0000007,1.226257085800171
Sodium,1.176796793937683
PPT_at,1.1093859672546387
plant_OTU46,1.0835416316986084
leaf_Otu0000035,1.0249977111816406
root_Otu0000020,1.0087642669677734
