feature,gain
PPT_at,29.290632247924805
Sodium,21.92938232421875
leaf_Otu0000025,20.24355697631836
leaf_Otu0000033,18.642484664916992
root_Otu0000007,18.231138229370117
leaf_Otu0000066,16.45771598815918
plant_OTU3,13.139333724975586
plant_OTU49,10.602499008178711
root_Otu0000989,6.07728385925293
leaf_Otu0000013,5.086576461791992
CN,4.155508041381836
Magnesium,2.9156641960144043
root_Otu0000102,2.470385789871216
root_Otu0000114,2.2137670516967773
leaf_Otu0000010,1.968221664428711
Elevation,1.8364899158477783
leaf_Otu0000109,1.602264404296875
plant_OTU78,1.5911297798156738
leaf_Otu0000011,1.3559813499450684
plant_OTU4,1.344487190246582
root_Otu0000050,1.3090732097625732
root_Otu0000122,1.2873530387878418
root_Otu0000100,1.0667704343795776
leaf_Otu0000004,1.012292504310608
