feature,gain
leaf_Otu0000027,41.34130859375
WHC,41.03675079345703
leaf_Otu0000033,39.54896926879883
Calcium,38.64206314086914
leaf_Otu0000042,38.18699645996094
MCMT,5.791745185852051
leaf_Otu0000116,5.787177562713623
plant_OTU132,5.392555236816406
plant_OTU196,4.7994513511657715
MAT,4.246459484100342
root_Otu0000001,4.2383012771606445
leaf_Otu0000068,4.06939697265625
plant_OTU159,4.00672721862793
Elevation,3.925889015197754
leaf_Otu0000001,3.435061454772949
leaf_Otu0000115,3.2324984073638916
latitude,1.675155520439148
plant_Shannon,1.2770800590515137
longitude,1.261078119277954
leaf_Otu0000035,1.0146100521087646
