feature,gain
PPT_sp,135.2212371826172
leaf_Otu0000002,80.01435852050781
MCMT,38.80134582519531
leaf_Otu0000073,32.92528533935547
PPT_sm,32.92222595214844
root_Otu0000004,30.22930145263672
leaf_Otu0000037,17.917465209960938
plant_OTU49,15.318133354187012
PPT_wt,12.648515701293945
latitude,12.219208717346191
leaf_Otu0000025,11.849261283874512
root_Otu0000146,10.561861991882324
Aluminium,10.29629135131836
Nitrogen,9.97702407836914
root_Otu0000049,8.953338623046875
root_Otu0000003,8.579087257385254
leaf_Otu0000001,8.201473236083984
leaf_Otu0000115,7.6826395988464355
root_Otu0000021,7.487162113189697
leaf_Otu0000057,6.970229625701904
root_Otu0000020,6.513754844665527
MAT,6.171884536743164
root_Otu0000007,5.555328369140625
Iron,5.5044450759887695
pH,4.891266345977783
root_Otu0000258,4.565553188323975
plant_OTU154,4.258092880249023
plant_OTU114,4.053068161010742
longitude,3.875479221343994
Elevation,3.840938091278076
leaf_Otu0000023,3.667435646057129
leaf_Otu0000365,3.581481695175171
plant_OTU27,3.5121264457702637
leaf_Otu0000036,2.5492212772369385
root_Otu0000046,1.994842529296875
leaf_Otu0000005,1.956706166267395
root_Otu0000019,1.8237719535827637
root_Otu0000156,1.7316243648529053
PPT_at,1.6092966794967651
leaf_Otu0000116,1.6024985313415527
leaf_Otu0000018,1.5306735038757324
Sodium,1.3842759132385254
Phosphore,1.267247200012207
leaf_Otu0000008,1.162367820739746
root_Otu0000238,1.0620944499969482
