feature,gain
Calcium,13.952882766723633
WHC,12.677528381347656
leaf_Otu0000023,10.216507911682129
leaf_Otu0000033,10.076584815979004
OC,9.719775199890137
leaf_Otu0000005,9.551250457763672
Nitrogen,9.318954467773438
root_Otu0000049,8.736960411071777
leaf_Otu0000009,7.962440013885498
Elevation,7.21569299697876
leaf_Otu0000137,6.772661209106445
leaf_Otu0000014,6.454077243804932
leaf_Otu0000002,4.73881721496582
root_Otu0000005,3.9231839179992676
root_Otu0000050,3.897465705871582
plant_OTU143,3.73138165473938
root_Otu0000009,3.6953043937683105
PPT_wt,3.5678441524505615
MAT,3.5089986324310303
latitude,3.5060958862304688
PPT_at,3.4613571166992188
leaf_Otu0000120,3.3803791999816895
root_Otu0000024,3.316068649291992
leaf_Otu0000074,3.0990312099456787
Manganese,3.0646729469299316
PPT_sp,2.9810400009155273
leaf_Otu0000004,2.978756904602051
leaf_Otu0000008,2.9302494525909424
root_Otu0000006,2.90320086479187
root_Otu0000017,2.804309844970703
leaf_Otu0000003,2.548001766204834
root_Otu0000028,2.538618326187134
plant_OTU71,2.2784478664398193
pH,2.2578816413879395
plant_Shannon,2.246992826461792
leaf_Otu0000025,2.166471004486084
plant_richness,2.050341844558716
plant_OTU20,1.8450825214385986
leaf_Otu0000084,1.8253471851348877
root_Otu0000003,1.4418519735336304
longitude,1.414978265762329
plant_OTU198,1.393439531326294
Aluminium,1.281082272529602
root_Otu0000121,1.182446002960205
plant_OTU67,1.151465892791748
leaf_Otu0000029,1.003325343132019
