feature,gain
leaf_Otu0000100,366.8247375488281
leaf_Otu0000011,195.83413696289062
leaf_Otu0000051,167.59951782226562
leaf_Otu0000063,106.4062271118164
root_Otu0000011,15.03825569152832
root_Otu0000063,4.899720191955566
root_Otu0000051,2.8218257427215576
leaf_Otu0000013,2.7178146839141846
MAT,2.6128482818603516
PPT_sm,2.5087902545928955
leaf_Otu0000029,2.44364070892334
plant_OTU154,2.1864287853240967
leaf_Otu0000120,2.1218719482421875
leaf_Otu0000004,2.036226749420166
root_Otu0000100,1.956861972808838
leaf_Otu0000084,1.7231650352478027
plant_OTU65,1.6405072212219238
root_Otu0000121,1.5843234062194824
leaf_Otu0000001,1.4475317001342773
leaf_Otu0000157,1.3271117210388184
plant_OTU8,1.1487598419189453
plant_OTU192,1.0915741920471191
root_Otu0000046,1.0295524597167969
