feature,gain
leaf_Otu0000246,42.4295539855957
leaf_Otu0000029,38.733917236328125
leaf_Otu0000035,33.72771453857422
leaf_Otu0000084,33.27940368652344
leaf_Otu0000078,25.078601837158203
plant_OTU143,22.83126449584961
plant_OTU147,20.612571716308594
plant_OTU100,20.5269718170166
plant_OTU198,17.154212951660156
leaf_Otu0000152,16.288484573364258
leaf_Otu0000074,15.024105072021484
MAT,5.1943278312683105
Sodium,4.190263271331787
plant_OTU216,3.964901924133301
plant_OTU67,3.855423927307129
OC,3.5937857627868652
root_Otu0000001,3.409271001815796
plant_OTU149,3.247844934463501
Nitrogen,3.2033190727233887
leaf_Otu0000005,2.8341453075408936
plant_OTU1,2.6974568367004395
Phosphore,2.4525434970855713
root_Otu0000076,2.2924160957336426
Calcium,1.995638132095337
leaf_Otu0000004,1.9592831134796143
leaf_Otu0000015,1.8902208805084229
plant_OTU114,1.8018531799316406
pH,1.7831121683120728
root_Otu0000041,1.6134673357009888
plant_OTU65,1.5533077716827393
PPT_at,1.5342835187911987
root_Otu0000005,1.4469166994094849
Magnesium,1.2768157720565796
leaf_Otu0000003,1.261918544769287
PPT_sp,1.159050464630127
