feature,gain
Phosphore,71.98213195800781
Calcium,66.24449920654297
plant_OTU18,64.4610824584961
root_Otu0000070,61.39409255981445
plant_OTU198,48.12379837036133
plant_OTU132,47.085533142089844
root_Otu0000064,40.04145431518555
plant_OTU147,39.87754821777344
leaf_Otu0000115,37.36258316040039
leaf_Otu0000038,35.82893753051758
CN,30.679115295410156
plant_OTU100,29.779857635498047
plant_OTU145,29.665983200073242
root_Otu0000024,27.733726501464844
leaf_Otu0000003,25.178226470947266
plant_OTU179,21.975950241088867
leaf_Otu0000044,21.948116302490234
leaf_Otu0000014,20.921091079711914
leaf_Otu0000022,19.514707565307617
Nitrogen,16.37318229675293
Iron,13.082094192504883
plant_OTU83,11.951859474182129
leaf_Otu0000042,11.12802791595459
Magnesium,10.0837984085083
plant_OTU3,9.691455841064453
latitude,8.924398422241211
leaf_Otu0000096,8.831274032592773
plant_OTU71,8.811120986938477
leaf_Otu0000068,8.374578475952148
plant_richness,8.062076568603516
plant_OTU143,7.830232620239258
root_Otu0000058,6.002907752990723
root_Otu0000046,5.893507957458496
root_Otu0000238,5.750856399536133
root_Otu0000004,5.451259613037109
plant_OTU78,5.002752780914307
Potassium,4.67711067199707
plant_OTU113,4.614058494567871
root_Otu0000001,4.394181728363037
leaf_Otu0000030,3.721324920654297
root_Otu0000258,3.2338294982910156
leaf_Otu0000013,3.0372631549835205
plant_Shannon,2.6071553230285645
plant_OTU65,1.773101806640625
plant_OTU87,1.6406269073486328
leaf_Otu0000120,1.465860366821289
PPT_wt,1.163325309753418
